HS_GPA,HS_MATH_GPA,HS_ENGL_GPA,UNITS_ATTEMPTED_1,UNITS_ATTEMPTED_2,UNITS_ATTEMPTED_3,UNITS_COMPLETED_1,UNITS_COMPLETED_2,UNITS_COMPLETED_3,DFW_UNITS_1,DFW_UNITS_2,DFW_UNITS_3,GPA_1,GPA_2,GPA_3,DFW_RATE_1,DFW_RATE_2,GRADE_POINTS_1,GRADE_POINTS_2,GRADE_POINTS_3,DFW_RATE_1,GPA_2,DFW_RATE_1^2,DFW_RATE_1 GPA_2,GPA_2^2,GENDER_Male,RACE_ETHNICITY_Asian,RACE_ETHNICITY_Black or African American,RACE_ETHNICITY_Hispanic,RACE_ETHNICITY_Nonresident alien,RACE_ETHNICITY_Two or More Races,RACE_ETHNICITY_White,FIRST_GEN_STATUS_Continuing Generation,FIRST_GEN_STATUS_First Generation,SEM_3_STATUS
0.7332305319969161,3.2,3.4,0.776600740391099,0.29814412500386595,0.6327956569595048,0.8166011961387679,0.7339638322545438,16.0,-0.5175850602170163,-0.5520245342484026,0.0,1.0,0.9464285714285714,1.0,0.0,0.0,1.3412712267508893,0.8337118459919006,60.0,0.0,0.9464285714285714,0.0,0.0,0.8957270408163265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.5285273708558211,2.6,3.75,-0.39097749222659733,-0.45347526349600326,-0.559494223092186,0.07556949928750928,0.06740392772413295,6.0,0.3873185785847639,0.5204092469083159,12.0,0.75,0.625,0.375,0.0,0.0,-0.23229317617427775,-0.5808825486964315,18.0,0.0,0.625,0.0,0.0,0.390625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.6966075558982268,3.4,3.5,0.776600740391099,0.6739538192538005,0.6327956569595048,0.8166011961387679,0.956150467098014,16.0,-0.5175850602170163,-0.5520245342484026,0.0,0.95,0.9,0.9,0.0,0.0,1.1445756763852435,0.8952159501087846,54.0,0.0,0.9,0.0,0.0,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.6892829606784887,3.0,3.375,1.165793484596998,-1.580904346245807,-0.559494223092186,-1.1594833287979216,-1.9322757858670994,12.0,2.1971258561883245,1.860951473354214,3.0,0.390625,0.25,0.625,0.5625,0.6666666666666666,-0.953510194181646,-1.8724687351509957,30.0,0.5625,0.25,0.31640625,0.140625,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,E
0.6622976098689284,2.5,2.625,-0.0017847480206985484,-0.07766556924606867,0.6327956569595048,0.32258006490459545,0.2895905625676032,15.0,-0.5175850602170163,-0.5520245342484026,0.0,0.8846153846153846,0.9423076923076923,0.85,0.0,0.0,0.4233586583778752,0.5876954295243646,51.0,0.0,0.9423076923076923,0.0,0.0,0.8879437869822485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,E
