minmax__HS_GPA,minmax__GPA_1,minmax__GPA_2,minmax__GPA_3,minmax__DFW_RATE_1,minmax__DFW_RATE_2,standard__UNITS_ATTEMPTED_1,standard__UNITS_ATTEMPTED_2,standard__UNITS_ATTEMPTED_3,standard__UNITS_COMPLETED_1,standard__UNITS_COMPLETED_2,standard__DFW_UNITS_1,standard__DFW_UNITS_2,standard__GRADE_POINTS_1,standard__GRADE_POINTS_2,quad__DFW_RATE_1,quad__GPA_2,quad__DFW_RATE_1^2,quad__DFW_RATE_1 GPA_2,quad__GPA_2^2,onehot__GENDER_Male,onehot__RACE_ETHNICITY_Asian,onehot__RACE_ETHNICITY_Black or African American,onehot__RACE_ETHNICITY_Hispanic,onehot__RACE_ETHNICITY_Nonresident alien,onehot__RACE_ETHNICITY_Two or More Races,onehot__RACE_ETHNICITY_White,onehot__FIRST_GEN_STATUS_Continuing Generation,onehot__FIRST_GEN_STATUS_First Generation,SEM_3_STATUS
0.7332305319969161,1.0,0.9464285714285714,1.0,0.0,0.0,0.776600740391099,0.29814412500386595,0.6327956569595048,0.8166011961387679,0.7339638322545438,-0.5175850602170163,-0.5520245342484026,1.3412712267508893,0.8337118459919006,-0.46700864526152047,0.8423176261705052,-0.3528109476966136,-0.39463633493344624,0.9877070244528835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.5285273708558211,0.75,0.625,0.375,0.0,0.0,-0.39097749222659733,-0.45347526349600326,-0.559494223092186,0.07556949928750928,0.06740392772413295,0.3873185785847639,0.5204092469083159,-0.23229317617427775,-0.5808825486964315,-0.46700864526152047,-0.4310529070152891,-0.3528109476966136,-0.39463633493344624,-0.7118927731590949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.6966075558982268,0.95,0.9,0.9,0.0,0.0,0.776600740391099,0.6739538192538005,0.6327956569595048,0.8166011961387679,0.956150467098014,-0.5175850602170163,-0.5520245342484026,1.1445756763852435,0.8952159501087846,-0.46700864526152047,0.6583863269325574,-0.3528109476966136,-0.39463633493344624,0.6992471699137397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
0.6892829606784887,0.390625,0.25,0.625,0.5625,0.6666666666666666,1.165793484596998,-1.580904346245807,-0.559494223092186,-1.1594833287979216,-1.9322757858670994,2.1971258561883245,1.860951473354214,-0.953510194181646,-1.8724687351509957,1.7920904566817282,-1.9166518623987159,1.1253806127766928,0.4962996848538248,-1.8159888538047553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,E
0.6622976098689284,0.8846153846153846,0.9423076923076923,0.85,0.0,0.0,-0.0017847480206985484,-0.07766556924606867,0.6327956569595048,0.32258006490459545,0.2895905625676032,-0.5175850602170163,-0.5520245342484026,0.4233586583778752,0.5876954295243646,-0.46700864526152047,0.8259923629245336,-0.3528109476966136,-0.39463633493344624,0.9615174319107859,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,E
